Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Elrond, Herald to Gil-galad",Movie Block (PC),4,4,1.0000,0.0097,Unknown,0.27
"•Elrond, Herald to Gil-galad",Movie Block (PC),Any,154,0.5455,0.3738,Unknown,10.42
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),1,24,0.5000,0.0678,Unknown,0.82
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),2,17,0.5882,0.0480,Unknown,0.58
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),3,50,0.5600,0.1412,Unknown,1.71
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),4,3,0.6667,0.0085,Unknown,0.10
"•Elrond, Herald to Gil-galad",Fellowship Block (PC),Any,94,0.5532,0.2655,Unknown,3.22
"•Elrond, Herald to Gil-galad",Expanded (PC),1,56,0.7143,0.1081,Unknown,4.47
"•Elrond, Herald to Gil-galad",Expanded (PC),2,8,0.3750,0.0154,Unknown,0.64
"•Elrond, Herald to Gil-galad",Expanded (PC),3,3,0.0000,0.0058,Unknown,0.24
"•Elrond, Herald to Gil-galad",Expanded (PC),Any,67,0.6418,0.1293,Unknown,5.35
"•Elrond, Herald to Gil-galad",All Blocks (PC),Any,315,0.5683,0.2453,Unknown,20.08
"All Veils Removed",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"All Veils Removed",Movie Block (PC),4,3,0.3333,0.0073,Unknown,0.20
"All Veils Removed",Movie Block (PC),Any,4,0.2500,0.0097,Unknown,0.27
"All Veils Removed",Fellowship Block (PC),1,1,0.0000,0.0028,Unknown,0.03
"All Veils Removed",Fellowship Block (PC),2,2,0.5000,0.0056,Unknown,0.07
"All Veils Removed",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"All Veils Removed",Fellowship Block (PC),4,1,1.0000,0.0028,Unknown,0.03
"All Veils Removed",Fellowship Block (PC),Any,5,0.4000,0.0141,Unknown,0.17
"All Veils Removed",All Blocks (PC),Any,9,0.3333,0.0070,Unknown,0.57
"Relentless Charge",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
"Relentless Charge",Movie Block (PC),4,3,0.3333,0.0073,Unknown,0.20
"Relentless Charge",Movie Block (PC),Any,4,0.2500,0.0097,Unknown,0.27
"Relentless Charge",Expanded (PC),2,4,0.5000,0.0077,Unknown,0.32
"Relentless Charge",Expanded (PC),4,9,0.4444,0.0174,Unknown,0.72
"Relentless Charge",Expanded (PC),Any,13,0.4615,0.0251,Unknown,1.04
"Relentless Charge",Fellowship Block (PC),1,13,0.3846,0.0367,Unknown,0.44
"Relentless Charge",Fellowship Block (PC),2,12,0.5000,0.0339,Unknown,0.41
"Relentless Charge",Fellowship Block (PC),3,32,0.6563,0.0904,Unknown,1.09
"Relentless Charge",Fellowship Block (PC),4,28,0.7857,0.0791,Unknown,0.96
"Relentless Charge",Fellowship Block (PC),Any,85,0.6353,0.2401,Unknown,2.91
"Relentless Charge",All Blocks (PC),Any,102,0.5980,0.0794,Unknown,6.50
"Fell Beast",Movie Block (PC),1,7,0.4286,0.0170,Unknown,0.47
"Fell Beast",Movie Block (PC),2,19,0.5789,0.0461,Unknown,1.29
"Fell Beast",Movie Block (PC),3,4,0.2500,0.0097,Unknown,0.27
"Fell Beast",Movie Block (PC),4,7,0.1429,0.0170,Unknown,0.47
"Fell Beast",Movie Block (PC),Any,37,0.4324,0.0898,Unknown,2.50
"Fell Beast",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"Fell Beast",Expanded (PC),2,3,0.0000,0.0058,Unknown,0.24
"Fell Beast",Expanded (PC),3,4,0.7500,0.0077,Unknown,0.32
"Fell Beast",Expanded (PC),4,4,0.0000,0.0077,Unknown,0.32
"Fell Beast",Expanded (PC),Any,12,0.2500,0.0232,Unknown,0.96
"Fell Beast",All Blocks (PC),Any,49,0.3878,0.0382,Unknown,3.12
"•Legolas, Greenleaf",Movie Block (PC),1,106,0.5000,0.2573,Unknown,7.17
"•Legolas, Greenleaf",Movie Block (PC),2,17,0.5882,0.0413,Unknown,1.15
"•Legolas, Greenleaf",Movie Block (PC),3,2,0.5000,0.0049,Unknown,0.14
"•Legolas, Greenleaf",Movie Block (PC),4,2,0.0000,0.0049,Unknown,0.14
"•Legolas, Greenleaf",Movie Block (PC),Any,127,0.5039,0.3083,Unknown,8.59
"•Legolas, Greenleaf",Fellowship Block (PC),1,189,0.5767,0.5339,Unknown,6.46
"•Legolas, Greenleaf",Fellowship Block (PC),2,19,0.7895,0.0537,Unknown,0.65
"•Legolas, Greenleaf",Fellowship Block (PC),3,6,0.8333,0.0169,Unknown,0.21
"•Legolas, Greenleaf",Fellowship Block (PC),Any,214,0.6028,0.6045,Unknown,7.32
"•Legolas, Greenleaf",Expanded (PC),1,15,0.5333,0.0290,Unknown,1.20
"•Legolas, Greenleaf",Expanded (PC),2,8,0.0000,0.0154,Unknown,0.64
"•Legolas, Greenleaf",Expanded (PC),Any,23,0.3478,0.0444,Unknown,1.84
"•Legolas, Greenleaf",All Blocks (PC),Any,364,0.5522,0.2835,Unknown,23.21
"•Sam, Son of Hamfast",Movie Block (PC),1,133,0.5489,0.3228,Unknown,9.00
"•Sam, Son of Hamfast",Movie Block (PC),2,18,0.3889,0.0437,Unknown,1.22
"•Sam, Son of Hamfast",Movie Block (PC),3,3,1.0000,0.0073,Unknown,0.20
"•Sam, Son of Hamfast",Movie Block (PC),4,7,0.8571,0.0170,Unknown,0.47
"•Sam, Son of Hamfast",Movie Block (PC),Any,161,0.5528,0.3908,Unknown,10.89
"•Sam, Son of Hamfast",Fellowship Block (PC),1,129,0.4884,0.3644,Unknown,4.41
"•Sam, Son of Hamfast",Fellowship Block (PC),2,9,0.2222,0.0254,Unknown,0.31
"•Sam, Son of Hamfast",Fellowship Block (PC),Any,138,0.4710,0.3898,Unknown,4.72
"•Sam, Son of Hamfast",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•Sam, Son of Hamfast",Expanded (PC),Any,1,0.0000,0.0019,Unknown,0.08
"•Sam, Son of Hamfast",All Blocks (PC),Any,300,0.5133,0.2336,Unknown,19.13
"Company of Archers",Movie Block (PC),1,1,0.0000,0.0024,Unknown,0.07
"Company of Archers",Movie Block (PC),2,21,0.4762,0.0510,Unknown,1.42
"Company of Archers",Movie Block (PC),3,11,0.1818,0.0267,Unknown,0.74
"Company of Archers",Movie Block (PC),4,17,0.4706,0.0413,Unknown,1.15
"Company of Archers",Movie Block (PC),Any,50,0.4000,0.1214,Unknown,3.38
"Company of Archers",Expanded (PC),1,3,0.3333,0.0058,Unknown,0.24
"Company of Archers",Expanded (PC),2,13,0.3846,0.0251,Unknown,1.04
"Company of Archers",Expanded (PC),3,1,1.0000,0.0019,Unknown,0.08
"Company of Archers",Expanded (PC),4,3,0.3333,0.0058,Unknown,0.24
"Company of Archers",Expanded (PC),Any,20,0.4000,0.0386,Unknown,1.60
"Company of Archers",All Blocks (PC),Any,70,0.4000,0.0545,Unknown,4.46
"Supporting Fire",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"Supporting Fire",Movie Block (PC),3,4,0.5000,0.0097,Unknown,0.27
"Supporting Fire",Movie Block (PC),4,18,0.3333,0.0437,Unknown,1.22
"Supporting Fire",Movie Block (PC),Any,23,0.3913,0.0558,Unknown,1.56
"Supporting Fire",Expanded (PC),2,3,0.6667,0.0058,Unknown,0.24
"Supporting Fire",Expanded (PC),3,17,0.3529,0.0328,Unknown,1.36
"Supporting Fire",Expanded (PC),4,3,0.0000,0.0058,Unknown,0.24
"Supporting Fire",Expanded (PC),Any,23,0.3478,0.0444,Unknown,1.84
"Supporting Fire",All Blocks (PC),Any,46,0.3696,0.0358,Unknown,2.93
"Dunharrow Plateau",Movie Block (PC),Site,95,0.5263,0.2306,9.90,9.90
"Dunharrow Plateau",All Blocks (PC),Site,95,0.5263,0.0740,13.70,13.70
"Hall of the Kings",Movie Block (PC),Site,367,0.5232,0.8908,38.23,38.23
"Hall of the Kings",All Blocks (PC),Site,367,0.5232,0.2858,52.93,52.93
"City Gates",Movie Block (PC),Site,97,0.5258,0.2354,10.10,10.10
"City Gates",Expanded (PC),Site,36,0.4722,0.0695,5.56,5.56
"City Gates",All Blocks (PC),Site,133,0.5113,0.1036,19.19,19.19
"Minas Tirith First Circle",Movie Block (PC),Site,62,0.5484,0.1505,6.46,6.46
"Minas Tirith First Circle",All Blocks (PC),Site,62,0.5484,0.0483,8.94,8.94
"Ruined Capitol",Movie Block (PC),Site,159,0.4591,0.3859,16.56,16.56
"Ruined Capitol",All Blocks (PC),Site,159,0.4591,0.1238,22.93,22.93
"Cross Roads",Movie Block (PC),Site,50,0.4400,0.1214,5.21,5.21
"Cross Roads",All Blocks (PC),Site,50,0.4400,0.0389,7.20,7.20
"Dagorlad",Movie Block (PC),Site,214,0.5794,0.5194,22.29,22.29
"Dagorlad",All Blocks (PC),Site,214,0.5794,0.1667,30.87,30.87
"•Ithilien Wilderness",Movie Block (PC),1,4,0.2500,0.0097,Unknown,0.27
"•Ithilien Wilderness",Movie Block (PC),Any,4,0.2500,0.0097,Unknown,0.27
"•Ithilien Wilderness",Expanded (PC),1,3,1.0000,0.0058,Unknown,0.24
"•Ithilien Wilderness",Expanded (PC),Any,3,1.0000,0.0058,Unknown,0.24
"•Ithilien Wilderness",All Blocks (PC),Any,7,0.5714,0.0055,Unknown,0.45
"•Desert Lord",Movie Block (PC),1,3,0.6667,0.0073,Unknown,0.20
"•Desert Lord",Movie Block (PC),2,36,0.6111,0.0874,Unknown,2.44
"•Desert Lord",Movie Block (PC),3,19,0.3158,0.0461,Unknown,1.29
"•Desert Lord",Movie Block (PC),4,9,0.4444,0.0218,Unknown,0.61
"•Desert Lord",Movie Block (PC),Any,67,0.5075,0.1626,Unknown,4.53
"•Desert Lord",Expanded (PC),1,5,0.4000,0.0097,Unknown,0.40
"•Desert Lord",Expanded (PC),2,7,0.5714,0.0135,Unknown,0.56
"•Desert Lord",Expanded (PC),3,4,1.0000,0.0077,Unknown,0.32
"•Desert Lord",Expanded (PC),4,9,0.4444,0.0174,Unknown,0.72
"•Desert Lord",Expanded (PC),Any,25,0.5600,0.0483,Unknown,2.00
"•Desert Lord",All Blocks (PC),Any,92,0.5217,0.0717,Unknown,5.87
"Aggression",Movie Block (PC),4,15,0.8000,0.0364,Unknown,1.01
"Aggression",Movie Block (PC),Any,15,0.8000,0.0364,Unknown,1.01
"Aggression",Expanded (PC),2,9,0.2222,0.0174,Unknown,0.72
"Aggression",Expanded (PC),4,3,0.0000,0.0058,Unknown,0.24
"Aggression",Expanded (PC),Any,12,0.1667,0.0232,Unknown,0.96
"Aggression",All Blocks (PC),Any,27,0.5185,0.0210,Unknown,1.72
"Elite Archer",Movie Block (PC),1,2,0.5000,0.0049,Unknown,0.14
"Elite Archer",Movie Block (PC),2,7,0.4286,0.0170,Unknown,0.47
"Elite Archer",Movie Block (PC),4,10,0.2000,0.0243,Unknown,0.68
"Elite Archer",Movie Block (PC),Any,19,0.3158,0.0461,Unknown,1.29
"Elite Archer",Expanded (PC),3,1,0.0000,0.0019,Unknown,0.08
"Elite Archer",Expanded (PC),4,3,1.0000,0.0058,Unknown,0.24
"Elite Archer",Expanded (PC),Any,4,0.7500,0.0077,Unknown,0.32
"Elite Archer",All Blocks (PC),Any,23,0.3913,0.0179,Unknown,1.47
"•Host of Fangorn",Movie Block (PC),1,19,0.6842,0.0461,Unknown,1.29
"•Host of Fangorn",Movie Block (PC),Any,19,0.6842,0.0461,Unknown,1.29
"•Host of Fangorn",Expanded (PC),1,45,0.6000,0.0869,Unknown,3.59
"•Host of Fangorn",Expanded (PC),Any,45,0.6000,0.0869,Unknown,3.59
"•Host of Fangorn",All Blocks (PC),Any,64,0.6250,0.0498,Unknown,4.08
"Huorn",Movie Block (PC),1,8,0.8750,0.0194,Unknown,0.54
"Huorn",Movie Block (PC),2,10,0.5000,0.0243,Unknown,0.68
"Huorn",Movie Block (PC),Any,18,0.6667,0.0437,Unknown,1.22
"Huorn",Expanded (PC),1,19,0.3158,0.0367,Unknown,1.52
"Huorn",Expanded (PC),Any,19,0.3158,0.0367,Unknown,1.52
"Huorn",All Blocks (PC),Any,37,0.4865,0.0288,Unknown,2.36
"•Skinbark, Fladrif",Movie Block (PC),1,11,0.6364,0.0267,Unknown,0.74
"•Skinbark, Fladrif",Movie Block (PC),3,4,0.7500,0.0097,Unknown,0.27
"•Skinbark, Fladrif",Movie Block (PC),Any,15,0.6667,0.0364,Unknown,1.01
"•Skinbark, Fladrif",Expanded (PC),1,44,0.6136,0.0849,Unknown,3.51
"•Skinbark, Fladrif",Expanded (PC),Any,44,0.6136,0.0849,Unknown,3.51
"•Skinbark, Fladrif",All Blocks (PC),Any,59,0.6271,0.0460,Unknown,3.76
"Southron Marksmen",Movie Block (PC),2,8,0.5000,0.0194,Unknown,0.54
"Southron Marksmen",Movie Block (PC),3,6,0.1667,0.0146,Unknown,0.41
"Southron Marksmen",Movie Block (PC),Any,14,0.3571,0.0340,Unknown,0.95
"Southron Marksmen",Expanded (PC),2,1,0.0000,0.0019,Unknown,0.08
"Southron Marksmen",Expanded (PC),3,3,1.0000,0.0058,Unknown,0.24
"Southron Marksmen",Expanded (PC),Any,4,0.7500,0.0077,Unknown,0.32
"Southron Marksmen",All Blocks (PC),Any,18,0.4444,0.0140,Unknown,1.15
"A Wizard Is Never Late",Movie Block (PC),1,2,0.5000,0.0049,Unknown,0.14
"A Wizard Is Never Late",Movie Block (PC),2,3,0.6667,0.0073,Unknown,0.20
"A Wizard Is Never Late",Movie Block (PC),3,3,1.0000,0.0073,Unknown,0.20
"A Wizard Is Never Late",Movie Block (PC),4,40,0.6250,0.0971,Unknown,2.71
"A Wizard Is Never Late",Movie Block (PC),Any,48,0.6458,0.1165,Unknown,3.25
"A Wizard Is Never Late",Expanded (PC),1,8,0.2500,0.0154,Unknown,0.64
"A Wizard Is Never Late",Expanded (PC),2,34,0.4706,0.0656,Unknown,2.72
"A Wizard Is Never Late",Expanded (PC),3,26,0.5769,0.0502,Unknown,2.08
"A Wizard Is Never Late",Expanded (PC),4,76,0.6711,0.1467,Unknown,6.07
"A Wizard Is Never Late",Expanded (PC),Any,144,0.5833,0.2780,Unknown,11.50
"A Wizard Is Never Late",Fellowship Block (PC),1,4,0.2500,0.0113,Unknown,0.14
"A Wizard Is Never Late",Fellowship Block (PC),2,4,0.0000,0.0113,Unknown,0.14
"A Wizard Is Never Late",Fellowship Block (PC),3,4,0.2500,0.0113,Unknown,0.14
"A Wizard Is Never Late",Fellowship Block (PC),4,2,0.5000,0.0056,Unknown,0.07
"A Wizard Is Never Late",Fellowship Block (PC),Any,14,0.2143,0.0395,Unknown,0.48
"A Wizard Is Never Late",All Blocks (PC),Any,206,0.5728,0.1604,Unknown,13.13
"Lord of Moria",Movie Block (PC),1,1,0.0000,0.0024,Unknown,0.07
"Lord of Moria",Movie Block (PC),2,10,0.7000,0.0243,Unknown,0.68
"Lord of Moria",Movie Block (PC),3,8,0.7500,0.0194,Unknown,0.54
"Lord of Moria",Movie Block (PC),4,19,0.4737,0.0461,Unknown,1.29
"Lord of Moria",Movie Block (PC),Any,38,0.5789,0.0922,Unknown,2.57
"Lord of Moria",Expanded (PC),2,3,0.3333,0.0058,Unknown,0.24
"Lord of Moria",Expanded (PC),3,3,0.0000,0.0058,Unknown,0.24
"Lord of Moria",Expanded (PC),4,3,0.0000,0.0058,Unknown,0.24
"Lord of Moria",Expanded (PC),Any,9,0.1111,0.0174,Unknown,0.72
"Lord of Moria",Fellowship Block (PC),1,2,0.5000,0.0056,Unknown,0.07
"Lord of Moria",Fellowship Block (PC),2,13,0.2308,0.0367,Unknown,0.44
"Lord of Moria",Fellowship Block (PC),Any,15,0.2667,0.0424,Unknown,0.51
"Lord of Moria",All Blocks (PC),Any,62,0.4355,0.0483,Unknown,3.95
"•Treebeard, Oldest Living Thing",Movie Block (PC),1,6,0.3333,0.0146,Unknown,0.41
"•Treebeard, Oldest Living Thing",Movie Block (PC),3,1,1.0000,0.0024,Unknown,0.07
"•Treebeard, Oldest Living Thing",Movie Block (PC),Any,7,0.4286,0.0170,Unknown,0.47
"•Treebeard, Oldest Living Thing",All Blocks (PC),Any,7,0.4286,0.0055,Unknown,0.45
"Southron Bowman",Movie Block (PC),2,2,1.0000,0.0049,Unknown,0.14
"Southron Bowman",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
"Southron Bowman",Movie Block (PC),4,11,0.4545,0.0267,Unknown,0.74
"Southron Bowman",Movie Block (PC),Any,14,0.5000,0.0340,Unknown,0.95
"Southron Bowman",Expanded (PC),3,1,0.0000,0.0019,Unknown,0.08
"Southron Bowman",Expanded (PC),4,3,1.0000,0.0058,Unknown,0.24
"Southron Bowman",Expanded (PC),Any,4,0.7500,0.0077,Unknown,0.32
"Southron Bowman",All Blocks (PC),Any,18,0.5556,0.0140,Unknown,1.15
"•Gimli's Helm",Movie Block (PC),1,67,0.5970,0.1626,Unknown,4.53
"•Gimli's Helm",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
"•Gimli's Helm",Movie Block (PC),Any,68,0.5882,0.1650,Unknown,4.60
"•Gimli's Helm",Expanded (PC),1,33,0.4242,0.0637,Unknown,2.64
"•Gimli's Helm",Expanded (PC),Any,33,0.4242,0.0637,Unknown,2.64
"•Gimli's Helm",Fellowship Block (PC),1,53,0.4151,0.1497,Unknown,1.81
"•Gimli's Helm",Fellowship Block (PC),2,18,0.4444,0.0508,Unknown,0.62
"•Gimli's Helm",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"•Gimli's Helm",Fellowship Block (PC),Any,72,0.4167,0.2034,Unknown,2.46
"•Gimli's Helm",All Blocks (PC),Any,173,0.4855,0.1347,Unknown,11.03
"Rallying Call",Movie Block (PC),1,4,0.7500,0.0097,Unknown,0.27
"Rallying Call",Movie Block (PC),2,6,0.1667,0.0146,Unknown,0.41
"Rallying Call",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
"Rallying Call",Movie Block (PC),Any,11,0.3636,0.0267,Unknown,0.74
"Rallying Call",Expanded (PC),2,4,1.0000,0.0077,Unknown,0.32
"Rallying Call",Expanded (PC),Any,4,1.0000,0.0077,Unknown,0.32
"Rallying Call",All Blocks (PC),Any,15,0.5333,0.0117,Unknown,0.96
"•Lindenroot, Elder Shepherd",Movie Block (PC),1,13,0.6154,0.0316,Unknown,0.88
"•Lindenroot, Elder Shepherd",Movie Block (PC),4,4,0.7500,0.0097,Unknown,0.27
"•Lindenroot, Elder Shepherd",Movie Block (PC),Any,17,0.6471,0.0413,Unknown,1.15
"•Lindenroot, Elder Shepherd",Expanded (PC),1,6,0.3333,0.0116,Unknown,0.48
"•Lindenroot, Elder Shepherd",Expanded (PC),2,6,0.1667,0.0116,Unknown,0.48
"•Lindenroot, Elder Shepherd",Expanded (PC),Any,12,0.2500,0.0232,Unknown,0.96
"•Lindenroot, Elder Shepherd",All Blocks (PC),Any,29,0.4828,0.0226,Unknown,1.85
"Blood Runs Chill",Movie Block (PC),2,31,0.5806,0.0752,Unknown,2.10
"Blood Runs Chill",Movie Block (PC),3,19,0.5789,0.0461,Unknown,1.29
"Blood Runs Chill",Movie Block (PC),4,14,0.7857,0.0340,Unknown,0.95
"Blood Runs Chill",Movie Block (PC),Any,64,0.6250,0.1553,Unknown,4.33
"Blood Runs Chill",Expanded (PC),1,19,0.2105,0.0367,Unknown,1.52
"Blood Runs Chill",Expanded (PC),2,24,0.7500,0.0463,Unknown,1.92
"Blood Runs Chill",Expanded (PC),3,4,1.0000,0.0077,Unknown,0.32
"Blood Runs Chill",Expanded (PC),4,5,0.2000,0.0097,Unknown,0.40
"Blood Runs Chill",Expanded (PC),Any,52,0.5192,0.1004,Unknown,4.15
"Blood Runs Chill",All Blocks (PC),Any,116,0.5776,0.0903,Unknown,7.40
"Seasoned Leader",Movie Block (PC),2,2,0.5000,0.0049,Unknown,0.14
"Seasoned Leader",Movie Block (PC),3,1,1.0000,0.0024,Unknown,0.07
"Seasoned Leader",Movie Block (PC),4,15,0.3333,0.0364,Unknown,1.01
"Seasoned Leader",Movie Block (PC),Any,18,0.3889,0.0437,Unknown,1.22
"Seasoned Leader",Expanded (PC),3,2,0.5000,0.0039,Unknown,0.16
"Seasoned Leader",Expanded (PC),4,3,1.0000,0.0058,Unknown,0.24
"Seasoned Leader",Expanded (PC),Any,5,0.8000,0.0097,Unknown,0.40
"Seasoned Leader",All Blocks (PC),Any,23,0.4783,0.0179,Unknown,1.47
"Honed",Movie Block (PC),2,5,0.2000,0.0121,Unknown,0.34
"Honed",Movie Block (PC),3,5,0.4000,0.0121,Unknown,0.34
"Honed",Movie Block (PC),4,16,0.5625,0.0388,Unknown,1.08
"Honed",Movie Block (PC),Any,26,0.4615,0.0631,Unknown,1.76
"Honed",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"Honed",Expanded (PC),2,9,0.1111,0.0174,Unknown,0.72
"Honed",Expanded (PC),3,9,0.6667,0.0174,Unknown,0.72
"Honed",Expanded (PC),4,5,0.2000,0.0097,Unknown,0.40
"Honed",Expanded (PC),Any,24,0.3333,0.0463,Unknown,1.92
"Honed",All Blocks (PC),Any,50,0.4000,0.0389,Unknown,3.19
"•Axe of Erebor",Movie Block (PC),1,6,0.3333,0.0146,Unknown,0.41
"•Axe of Erebor",Movie Block (PC),2,4,0.7500,0.0097,Unknown,0.27
"•Axe of Erebor",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
"•Axe of Erebor",Movie Block (PC),Any,11,0.4545,0.0267,Unknown,0.74
"•Axe of Erebor",Expanded (PC),1,2,0.5000,0.0039,Unknown,0.16
"•Axe of Erebor",Expanded (PC),2,9,0.4444,0.0174,Unknown,0.72
"•Axe of Erebor",Expanded (PC),Any,11,0.4545,0.0212,Unknown,0.88
"•Axe of Erebor",All Blocks (PC),Any,22,0.4545,0.0171,Unknown,1.40
"•Ring of Fury",Movie Block (PC),1,61,0.2951,0.1481,Unknown,4.13
"•Ring of Fury",Movie Block (PC),2,34,0.6176,0.0825,Unknown,2.30
"•Ring of Fury",Movie Block (PC),3,14,0.8571,0.0340,Unknown,0.95
"•Ring of Fury",Movie Block (PC),Any,109,0.4679,0.2646,Unknown,7.37
"•Ring of Fury",Expanded (PC),1,54,0.5185,0.1042,Unknown,4.31
"•Ring of Fury",Expanded (PC),2,4,1.0000,0.0077,Unknown,0.32
"•Ring of Fury",Expanded (PC),3,2,0.5000,0.0039,Unknown,0.16
"•Ring of Fury",Expanded (PC),4,24,0.6250,0.0463,Unknown,1.92
"•Ring of Fury",Expanded (PC),Any,84,0.5714,0.1622,Unknown,6.71
"•Ring of Fury",All Blocks (PC),Any,193,0.5130,0.1503,Unknown,12.31
"•Ent Horde",Movie Block (PC),1,15,0.6667,0.0364,Unknown,1.01
"•Ent Horde",Movie Block (PC),2,4,0.7500,0.0097,Unknown,0.27
"•Ent Horde",Movie Block (PC),Any,19,0.6842,0.0461,Unknown,1.29
"•Ent Horde",Expanded (PC),1,45,0.5778,0.0869,Unknown,3.59
"•Ent Horde",Expanded (PC),2,5,0.2000,0.0097,Unknown,0.40
"•Ent Horde",Expanded (PC),Any,50,0.5400,0.0965,Unknown,3.99
"•Ent Horde",All Blocks (PC),Any,69,0.5797,0.0537,Unknown,4.40
"Ent Avenger",Movie Block (PC),1,1,0.0000,0.0024,Unknown,0.07
"Ent Avenger",Movie Block (PC),2,7,0.5714,0.0170,Unknown,0.47
"Ent Avenger",Movie Block (PC),3,2,0.5000,0.0049,Unknown,0.14
"Ent Avenger",Movie Block (PC),Any,10,0.5000,0.0243,Unknown,0.68
"Ent Avenger",All Blocks (PC),Any,10,0.5000,0.0078,Unknown,0.64
"War Towers",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"War Towers",Movie Block (PC),3,4,0.7500,0.0097,Unknown,0.27
"War Towers",Movie Block (PC),4,5,0.2000,0.0121,Unknown,0.34
"War Towers",Movie Block (PC),Any,10,0.4000,0.0243,Unknown,0.68
"War Towers",Expanded (PC),2,1,0.0000,0.0019,Unknown,0.08
"War Towers",Expanded (PC),3,4,1.0000,0.0077,Unknown,0.32
"War Towers",Expanded (PC),Any,5,0.8000,0.0097,Unknown,0.40
"War Towers",All Blocks (PC),Any,15,0.5333,0.0117,Unknown,0.96
"•Haradrim Marksman",Movie Block (PC),2,8,0.5000,0.0194,Unknown,0.54
"•Haradrim Marksman",Movie Block (PC),3,5,0.2000,0.0121,Unknown,0.34
"•Haradrim Marksman",Movie Block (PC),Any,13,0.3846,0.0316,Unknown,0.88
"•Haradrim Marksman",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•Haradrim Marksman",Expanded (PC),3,3,1.0000,0.0058,Unknown,0.24
"•Haradrim Marksman",Expanded (PC),Any,4,0.7500,0.0077,Unknown,0.32
"•Haradrim Marksman",All Blocks (PC),Any,17,0.4706,0.0132,Unknown,1.08
"Ships of Great Draught",Movie Block (PC),1,2,0.0000,0.0049,Unknown,0.14
"Ships of Great Draught",Movie Block (PC),2,21,0.5714,0.0510,Unknown,1.42
"Ships of Great Draught",Movie Block (PC),3,8,0.5000,0.0194,Unknown,0.54
"Ships of Great Draught",Movie Block (PC),4,12,0.5833,0.0291,Unknown,0.81
"Ships of Great Draught",Movie Block (PC),Any,43,0.5349,0.1044,Unknown,2.91
"Ships of Great Draught",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"Ships of Great Draught",Expanded (PC),2,26,0.4231,0.0502,Unknown,2.08
"Ships of Great Draught",Expanded (PC),3,1,0.0000,0.0019,Unknown,0.08
"Ships of Great Draught",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"Ships of Great Draught",Expanded (PC),Any,29,0.3793,0.0560,Unknown,2.32
"Ships of Great Draught",All Blocks (PC),Any,72,0.4722,0.0561,Unknown,4.59
"•Frodo, Reluctant Adventurer",Fellowship Block (PC),Ring Bearer,265,0.5208,0.7486,2.25,2.25
"•Frodo, Reluctant Adventurer",Expanded (PC),Ring Bearer,5,0.6000,0.0097,0.16,0.16
"•Frodo, Reluctant Adventurer",Movie Block (PC),Ring Bearer,55,0.6545,0.1335,1.87,1.87
"•Frodo, Reluctant Adventurer",All Blocks (PC),Ring Bearer,325,0.5446,0.2531,8.35,8.35
"The Prancing Pony",Fellowship Block (PC),Site,126,0.5317,0.3559,22.11,22.11
"The Prancing Pony",Expanded (PC),Site,98,0.6224,0.1892,15.14,15.14
"The Prancing Pony",All Blocks (PC),Site,224,0.5714,0.1745,32.31,32.31
"Breeland Forest",Fellowship Block (PC),Site,4,0.5000,0.0113,0.70,0.70
"Breeland Forest",All Blocks (PC),Site,4,0.5000,0.0031,0.57,0.57
"Rivendell Terrace",Fellowship Block (PC),Site,19,0.5263,0.0537,3.34,3.34
"Rivendell Terrace",All Blocks (PC),Site,19,0.5263,0.0148,2.74,2.74
"Great Chasm",Fellowship Block (PC),Site,16,0.5000,0.0452,2.81,2.81
"Great Chasm",All Blocks (PC),Site,16,0.5000,0.0125,2.31,2.31
"The Bridge of Khazad-dum",Fellowship Block (PC),Site,354,0.5000,1.0000,62.11,62.11
"The Bridge of Khazad-dum",Expanded (PC),Site,92,0.6413,0.1776,14.21,14.21
"The Bridge of Khazad-dum",All Blocks (PC),Site,446,0.5291,0.3474,64.33,64.33
"Dimrill Dale",Fellowship Block (PC),Site,80,0.5125,0.2260,14.04,14.04
"Dimrill Dale",All Blocks (PC),Site,80,0.5125,0.0623,11.54,11.54
"Anduin Confluence",Fellowship Block (PC),Site,122,0.5082,0.3446,21.40,21.40
